caldt,mkt,ewmkt
1968-09-27,0.000915257,0.00570115
1968-09-30,0.0041917,0.00677783
1968-10-01,0.00195445,0.00415778
1968-10-03,0.00388104,0.00269687
1968-10-04,0.00309217,0.000313026
1968-10-07,-2.87059e-06,-0.000770711
1968-10-08,-0.000190515,-0.00211976
1968-10-10,-0.00414809,-0.00315835
1968-10-11,0.000300551,0.00371465
1968-10-14,0.00182774,0.0030923
1968-10-15,0.00214311,0.00360681
1968-10-17,0.00506823,0.00425005
1968-10-18,0.0070263,0.00427168
1968-10-21,0.00162811,0.00159771
1968-10-22,-0.00311108,-0.00227716
1968-10-24,-0.00580405,-0.00273729
1968-10-25,0.00316026,0.004144
1968-10-28,-0.00314733,-0.00395203
1968-10-29,-0.00540003,-0.0070314
1968-10-31,0.000814547,-0.00140712
1968-11-01,-0.00341139,-0.00493046
1968-11-04,0.000414483,-0.00190593
1968-11-06,0.00184015,0.00217544
1968-11-07,0.00289734,0.000205129
1968-11-08,0.00553543,0.00833118
1968-11-12,0.00762185,0.00855865
1968-11-13,0.00582688,0.00715237
1968-11-14,0.00130708,0.00334737
1968-11-15,0.005847,0.00704809
1968-11-18,0.00180437,0.00314515
1968-11-19,0.00303724,0.00444166
1968-11-21,-0.000306875,0.00200056
1968-11-22,0.00477094,0.00670809
1968-11-25,0.00294871,0.00509699
1968-11-26,0.00687417,0.0064188
1968-11-27,0.00435707,0.00546977
1968-11-29,0.00594157,0.00826047
1968-12-02,-0.00140695,0.000270155
1968-12-03,-0.000686311,0.000366253
1968-12-05,-0.00246978,0.00124391
1968-12-06,0.00288827,0.00536654
1968-12-09,-0.00139195,0.00376331
1968-12-10,-0.00156766,0.0012086
1968-12-12,-0.000306272,0.00277448
1968-12-13,0.00301835,0.00451326
1968-12-16,-0.0036934,-0.00034844
1968-12-17,-0.0043458,-0.0051664
1968-12-19,0.00237463,0.00361433
1968-12-20,-0.00449003,0.000933911
1968-12-23,-0.0102533,-0.0079514
1968-12-24,-0.000918269,0.00110408
1968-12-26,0.00138196,0.00364613
1968-12-27,-0.00359108,-0.00141035
1968-12-30,-0.00998088,-0.0123298
1968-12-31,0.00111085,0.00447155
1969-01-02,0.00105436,0.0057944
1969-01-03,0.000122368,0.00151679
1969-01-06,-0.0147837,-0.0167947
1969-01-07,-0.0134931,-0.0217764
1969-01-08,-0.00504365,-0.00825825
1969-01-09,0.00416924,0.00572686
1969-01-10,-0.00262935,-0.00155065
1969-01-13,-0.00691833,-0.012565
1969-01-14,0.00743901,0.00693357
1969-01-15,0.00634298,0.0103016
1969-01-16,0.00580607,0.00805042
1969-01-17,-0.000685306,0.00171366
1969-01-20,-0.00152279,0.00245399
1969-01-21,-0.000956612,-0.000248688
1969-01-22,0.00404458,0.00671858
1969-01-23,0.00548147,0.00750265
1969-01-24,-0.000233636,0.000742154
1969-01-27,0.000244259,0.00160488
1969-01-28,0.000270696,0.00122638
1969-01-29,0.00100474,0.00142461
1969-01-30,-1.61979e-05,-0.00128474
1969-01-31,0.0038001,0.00205606
1969-02-03,-0.000562833,-0.000193373
1969-02-04,0.000377385,0.000378356
1969-02-05,0.00146587,-0.00135018
1969-02-06,0.00331442,-0.000382333
1969-02-07,0.00107278,0.00140197
1969-02-11,0.000914665,0.00160741
1969-02-12,-0.000328923,0.000135876
1969-02-13,0.000705778,-0.000762454
1969-02-14,-0.000706768,-0.000839268
1969-02-17,-0.0124349,-0.0159837
1969-02-18,-0.0117947,-0.0167152
1969-02-19,-0.00778762,-0.00854899
1969-02-20,-0.00917645,-0.0132952
1969-02-24,-0.0125794,-0.0192356
1969-02-25,-0.0072905,-0.0121258
1969-02-26,0.00422313,0.00343182
1969-02-27,-0.00436647,-0.00534912
1969-02-28,-6.87604e-05,-0.000200274
1969-03-03,0.00171663,-0.00064683
1969-03-04,0.0100041,0.00985359
1969-03-05,0.00360122,0.00395834
1969-03-06,-0.0115748,-0.0148165
1969-03-07,-0.00168057,-0.00778578
1969-03-10,0.0037121,0.00419301
1969-03-11,0.00422001,0.00654804
1969-03-12,-0.00262326,-0.00288136
1969-03-13,-0.00699209,-0.00803992
1969-03-14,-0.00482671,-0.00655736
1969-03-17,0.00222099,-0.0017814
1969-03-18,0.0031437,0.00607573
1969-03-19,0.00712347,0.00621732
1969-03-20,0.00658108,0.00772135
1969-03-21,-0.00174011,0.00090015
1969-03-24,-0.00136829,-0.000384695
1969-03-25,0.00150637,0.00135129
1969-03-26,0.00651899,0.00507351
1969-03-27,0.00712073,0.00702583
1969-03-28,0.00410825,0.00546986
1969-04-01,-0.00109709,-0.000715101
1969-04-02,-0.00676806,-0.00838172
1969-04-03,-0.000530174,-0.00148782
1969-04-07,-0.0085524,-0.0116335
1969-04-08,0.00243082,0.00101036
1969-04-09,0.00818291,0.00577318
1969-04-10,0.00464724,0.00407415
1969-04-11,0.0011782,0.00243533
1969-04-14,-0.00102713,-0.00105106
1969-04-15,-0.000700155,-0.00249911
1969-04-16,-0.00850018,-0.00774535
1969-04-17,0.00143473,0.00135105
1969-04-18,0.00412051,0.00210679
1969-04-21,-0.00739832,-0.00957481
1969-04-22,0.00185777,-0.00152071
1969-04-23,0.00127597,0.003083
1969-04-24,0.00436576,0.00355066
1969-04-25,0.00466957,0.00601992
1969-04-28,0.00369945,0.00291526
1969-04-29,0.00845713,0.00795607
1969-04-30,0.00893511,0.00976366
1969-05-01,-0.000557407,0.00327817
1969-05-02,0.0047401,0.00594549
1969-05-05,0.00481906,0.00709051
1969-05-06,0.00459859,0.00370401
1969-05-07,-0.00161718,-0.00128506
1969-05-08,0.00373906,0.00309983
1969-05-09,0.000982127,0.000509649
1969-05-12,-0.00155142,-0.00303597
1969-05-13,0.00441009,0.00375625
1969-05-14,0.00720975,0.00339174
1969-05-15,-0.00276714,-0.00252915
1969-05-16,0.000455653,-0.000506451
1969-05-19,-0.00829059,-0.00573908
1969-05-20,-0.00813204,-0.00601629
1969-05-21,0.00442848,0.00406876
1969-05-22,0.00204957,0.00133303
1969-05-23,4.95095e-05,-0.000264223
1969-05-26,-0.00159555,-0.00143962
1969-05-27,-0.00775724,-0.00817178
1969-05-28,-0.00240873,-0.00198101
1969-05-29,0.00257068,0.00297802
1969-06-02,-0.00472149,-0.00455616
1969-06-03,-0.00304279,-0.00495596
1969-06-04,-0.000365042,-0.000436167
1969-06-05,0.000842996,-0.000364132
1969-06-06,-0.00664179,-0.00623257
1969-06-09,-0.00955575,-0.0108428
1969-06-10,-0.00765776,-0.0076997
1969-06-11,-0.00992722,-0.0124074
1969-06-12,-0.013992,-0.0183728
1969-06-13,0.00334279,0.00063341
1969-06-16,-0.00386734,-0.00687565
1969-06-17,-0.00505341,-0.0115003
1969-06-18,-0.00196147,-0.00240568
1969-06-19,-0.00848603,-0.0155292
1969-06-20,-0.00702816,-0.011987
1969-06-23,-0.00665767,-0.0148258
1969-06-24,0.0110886,0.0105505
1969-06-25,-0.00406913,-0.00408494
1969-06-26,0.00195762,-0.00311763
1969-06-27,0.000923005,0.00165964
1969-06-30,0.00484672,0.00514328
1969-07-01,0.00487541,0.00722286
1969-07-02,0.00908521,0.0112648
1969-07-03,0.00777856,0.0117213
1969-07-07,-0.00650346,-0.00674464
1969-07-08,-0.0136972,-0.0132137
1969-07-09,-0.0078298,-0.00903649
1969-07-10,-0.0158608,-0.0187891
1969-07-11,0.003073,-0.0016254
1969-07-14,-0.0134742,-0.0154598
1969-07-15,-0.0042217,-0.0087812
1969-07-16,0.0108889,0.0115342
1969-07-17,0.00532904,0.00435513
1969-07-18,-0.00751151,-0.0061308
1969-07-22,-0.015375,-0.0158248
1969-07-23,-0.00512866,-0.0102383
1969-07-24,-0.00397252,-0.00519449
1969-07-25,-0.010021,-0.0134614
1969-07-28,-0.0225125,-0.037245
1969-07-29,-0.00891635,-0.0158699
1969-07-30,0.00545967,0.00740901
1969-07-31,0.0224137,0.0287046
1969-08-01,0.0199372,0.0283239
1969-08-04,-0.00509155,-0.0048825
1969-08-05,0.00430162,0.000226897
1969-08-06,0.0068626,0.00863021
1969-08-07,0.0012227,0.00103294
1969-08-08,7.42645e-05,-0.000289116
1969-08-11,-0.00570543,-0.00591995
1969-08-12,-0.00804394,-0.00977945
1969-08-13,0.000486612,-0.00290607
1969-08-14,0.00789762,0.00925802
1969-08-15,0.0081212,0.00767534
1969-08-18,0.00759758,0.00954267
1969-08-19,0.00561541,0.00780592
1969-08-20,-5.55448e-05,-0.000730873
1969-08-21,0.00261782,0.00200617
1969-08-22,0.00666297,0.00589751
1969-08-25,-0.00899837,-0.00651138
1969-08-26,-0.00706551,-0.00828829
1969-08-27,0.00286375,0.00325263
1969-08-28,0.00422034,0.00188753
1969-08-29,0.00754179,0.00871881
1969-09-02,-0.000740366,-0.00143109
1969-09-03,-0.00665592,-0.00754551
1969-09-04,-0.00832237,-0.00906876
1969-09-05,-0.00609214,-0.00555506
1969-09-08,-0.0103665,-0.0121725
1969-09-09,0.00766682,0.00382523
1969-09-10,0.0166432,0.0149107
1969-09-11,-0.00656365,-0.00235695
1969-09-12,0.000797212,-0.000578796
1969-09-15,0.0064946,0.00600425
1969-09-16,0.00162797,0.0015922
1969-09-17,-0.00270221,-0.00238356
1969-09-18,0.00336037,0.00298776
1969-09-19,0.00388118,0.00509838
1969-09-22,0.00428693,0.00259136
1969-09-23,-5.62253e-05,0.00120994
1969-09-24,-0.00160797,-0.00209896
1969-09-25,-0.00708995,-0.00469394
1969-09-26,-0.00658806,-0.0045377
1969-09-29,-0.00682197,-0.00674931
1969-09-30,-0.00298373,-0.0021801
1969-10-01,-0.00615738,-0.00555013
1969-10-02,0.00864656,0.00781472
1969-10-03,-0.000589023,-0.000755349
1969-10-06,0.00171366,0.00024028
1969-10-07,-0.00210832,-0.0015483
1969-10-08,-0.00506843,-0.00619844
1969-10-09,0.00349769,0.0001325
1969-10-10,0.00661721,0.00894578
1969-10-13,0.0128351,0.0181042
1969-10-14,0.0128407,0.0164858
1969-10-15,0.000790107,0.0054306
1969-10-16,0.00716858,0.0107633
1969-10-17,-0.000519601,0.00453453
1969-10-20,0.00322823,0.00726835
1969-10-21,0.00822721,0.0130899
1969-10-22,0.00650824,0.00919015
1969-10-23,-0.00318156,-0.00204254
1969-10-24,0.00699793,0.0086722
1969-10-27,-0.000780889,0.00279136
1969-10-28,-0.00267675,-0.00226688
1969-10-29,-0.00874711,-0.00950691
1969-10-30,0.00193648,0.00196597
1969-10-31,0.00344642,0.00443587
1969-11-03,-0.000446688,-0.00124237
1969-11-04,0.000877081,0.00135819
1969-11-05,0.00476278,0.00460806
1969-11-06,0.00169391,0.00139356
1969-11-07,0.00657148,0.00545969
1969-11-10,0.00112124,-0.000453165
1969-11-11,-0.00307426,-0.00377796
1969-11-12,-0.0011667,-0.00136553
1969-11-13,-0.00586312,-0.00841004
1969-11-14,-0.00385987,-0.00447264
1969-11-17,-0.00757158,-0.0102633
1969-11-18,-0.000689329,-0.00390483
1969-11-19,-0.00517928,-0.00676579
1969-11-20,-0.0110273,-0.0149877
1969-11-21,-0.0066737,-0.0076607
1969-11-24,-0.0104161,-0.0137677
1969-11-25,-0.00209277,-0.00219777
1969-11-26,0.00380659,0.00389643
1969-11-28,0.00673704,0.00792196
1969-12-01,-0.00717665,-0.0110625
1969-12-02,-0.00642998,-0.00943739
1969-12-03,-0.0119286,-0.0172575
1969-12-04,0.00408973,0.0024871
1969-12-05,-0.00329603,-0.00650107
1969-12-08,-0.0123982,-0.0176483
1969-12-09,-0.00161091,-0.00662271
1969-12-10,-0.000511222,-0.00378792
1969-12-11,0.00105754,-7.90173e-05
1969-12-12,0.00322692,0.00241907
1969-12-15,-0.00240862,-0.00347709
1969-12-16,-0.00979591,-0.0130698
1969-12-17,-0.00519246,-0.00809228
1969-12-18,0.0160067,0.0148414
1969-12-19,0.00825878,0.0109665
1969-12-22,-0.00956558,-0.0139448
1969-12-23,-0.00504017,-0.00894717
1969-12-24,0.0120317,0.0172511
1969-12-26,0.00832831,0.0101129
1969-12-29,-0.00695807,-0.0123522
1969-12-30,0.00412498,0.00055114
1969-12-31,0.00606889,0.00831884
1970-01-02,0.0121365,0.0334504
1970-01-05,0.00637487,0.018947
1970-01-06,-0.0072334,-0.00577571
1970-01-07,-0.00127184,0.00355856
1970-01-08,0.000564166,0.00289037
1970-01-09,-0.00279666,-0.00292336
1970-01-12,-0.00776598,-0.00964612
1970-01-13,0.000737219,-0.0010903
1970-01-14,-0.00200534,-0.00527994
1970-01-15,0.000586208,-0.0021815
1970-01-16,-0.00746178,-0.00690151
1970-01-19,-0.0130795,-0.00901946
1970-01-20,0.0019382,0.00243912
1970-01-21,0.00101672,0.00227959
1970-01-22,0.00143038,0.00134569
1970-01-23,-0.010282,-0.0113558
1970-01-26,-0.0111052,-0.0140047
1970-01-27,-0.00620383,-0.00523489
1970-01-28,-0.00934717,-0.0072654
1970-01-29,-0.0128769,-0.0137971
1970-01-30,-0.00830966,-0.00763962
1970-02-02,0.00819271,0.00649791
1970-02-03,0.0128766,0.0125732
1970-02-04,-0.00708425,-0.00909498
1970-02-05,-0.00365004,-0.00658421
1970-02-06,0.00617496,0.00592199
1970-02-09,0.00832722,0.00547697
1970-02-10,-0.00908223,-0.00793775
1970-02-11,0.00937165,0.00577819
1970-02-12,-0.00190137,0.000136507
1970-02-13,-0.00146043,-0.00113692
1970-02-16,-0.000426506,0.00029396
1970-02-17,-0.00185016,-0.00319854
1970-02-18,0.0121092,0.00962458
1970-02-19,0.00312489,0.00234587
1970-02-20,0.00343324,0.00151323
1970-02-24,0.000125237,0.000195526
1970-02-25,0.0152298,0.0134991
1970-02-26,-0.00479939,-0.00310029
1970-02-27,0.00738238,0.00880138
1970-03-02,0.00141869,0.0027136
1970-03-03,0.00589836,0.00262302
1970-03-04,-0.00203574,-0.000957667
1970-03-05,1.93096e-05,0.00216457
1970-03-06,-0.00668715,-0.00475095
1970-03-09,-0.0103912,-0.00963439
1970-03-10,0.00162904,-0.00138007
1970-03-11,-0.000948006,-0.000695815
1970-03-12,-0.00461295,-0.00620823
1970-03-13,-0.00606091,-0.00730093
1970-03-16,-0.0110466,-0.0128012
1970-03-17,0.00395685,0.000727082
1970-03-18,0.00274406,0.00200578
1970-03-19,-0.00255761,-0.00494949
1970-03-20,-0.00493831,-0.00880626
1970-03-23,-0.00117165,-0.00398941
1970-03-24,0.0101648,0.00538143
1970-03-25,0.0215296,0.024809
1970-03-26,0.00161654,0.00301173
1970-03-30,-0.0025815,-0.00219116
1970-03-31,-0.000238558,-0.00135597
1970-04-01,0.00473332,0.00299088
1970-04-02,-0.00367071,-0.00250158
1970-04-03,-0.00451258,-0.00387994
1970-04-06,-0.00791123,-0.00872875
1970-04-07,-0.00340377,-0.00486257
1970-04-08,-0.0018222,-0.00468553
1970-04-09,-0.000869392,-0.00489195
1970-04-10,-0.00445939,-0.00823984
1970-04-13,-0.0087181,-0.0142898
1970-04-14,-0.00866188,-0.014364
1970-04-15,-0.00281472,-0.00457515
1970-04-16,-0.0109501,-0.0143416
1970-04-17,-0.00329024,-0.0058361
1970-04-20,0.0023437,0.000167772
1970-04-21,-0.00554089,-0.00720164
1970-04-22,-0.0147124,-0.0197507
1970-04-23,-0.0162575,-0.0232212
1970-04-24,-0.00480701,-0.0101543
1970-04-27,-0.0180217,-0.0272465
1970-04-28,-0.0144611,-0.0191202
1970-04-29,0.0208054,0.0214857
1970-04-30,-0.00342668,0.00072568
1970-05-01,-0.00110665,-0.00142426
1970-05-04,-0.0255194,-0.026085
1970-05-05,-0.01095,-0.0162298
1970-05-06,0.0121673,0.0174778
1970-05-07,0.00631544,0.00846434
1970-05-08,-0.00507994,-0.00411913
1970-05-11,-0.0107485,-0.0109714
1970-05-12,-0.00898622,-0.00989494
1970-05-13,-0.0174063,-0.0198656
1970-05-14,-0.0152378,-0.0233934
1970-05-15,0.0188024,0.0160431
1970-05-18,0.00129978,0.00370516
1970-05-19,-0.0198021,-0.0185687
1970-05-20,-0.0262358,-0.0307421
1970-05-21,-0.0200726,-0.0295578
1970-05-22,-0.000755222,-0.00629417
1970-05-25,-0.0321552,-0.0466824
1970-05-26,-0.0133225,-0.0187132
1970-05-27,0.0529711,0.0695065
1970-05-28,0.0266647,0.0411414
1970-05-29,0.0270873,0.0309022
1970-06-01,0.0190241,0.0276388
1970-06-02,0.00117664,0.00735497
1970-06-03,0.0112893,0.0222579
1970-06-04,-0.0149458,-0.0146121
1970-06-05,-0.0167874,-0.0225762
1970-06-08,0.00147946,0.00161329
1970-06-09,0.000310522,-0.000624244
1970-06-10,-0.00994024,-0.00928294
1970-06-11,-0.0140088,-0.0156294
1970-06-12,-0.00387657,-0.00761175
1970-06-15,0.00298916,0.0027076
1970-06-16,0.0228794,0.0185598
1970-06-17,-0.00209212,-0.002651
1970-06-18,0.00607361,0.000994058
1970-06-19,0.00692496,0.00589254
1970-06-22,-0.00644196,-0.00962124
1970-06-23,-0.0244437,-0.0229659
1970-06-24,-0.011363,-0.0182039
1970-06-25,-0.000475071,-0.00496418
1970-06-26,-0.00770302,-0.00999544
1970-06-29,-0.00836439,-0.0104761
1970-06-30,-0.00281963,-0.00713395
1970-07-01,0.00322598,-0.00128112
1970-07-02,-0.00200895,-0.00501876
1970-07-06,-0.0155211,-0.0176481
1970-07-07,-0.00855242,-0.0120697
1970-07-08,0.0236855,0.0148256
1970-07-09,0.0160374,0.0174395
1970-07-10,0.00685223,0.00712061
1970-07-13,-0.000385041,0.00295284
1970-07-14,-0.00124959,-0.00389856
1970-07-15,0.010221,0.00677118
1970-07-16,0.0135132,0.0111267
1970-07-17,0.016899,0.0168711
1970-07-20,0.00163225,0.0056896
1970-07-21,-0.00973519,-0.00897513
1970-07-22,0.00152932,0.00462399
1970-07-23,0.0121996,0.00740372
1970-07-24,-0.00196987,0.00164544
1970-07-27,-0.00162112,0.00113485
1970-07-28,0.00295434,0.00468852
1970-07-29,0.00400975,0.00564839
1970-07-30,0.000734243,0.00217383
1970-07-31,-0.000255719,0.00158434
1970-08-03,-0.0118186,-0.00865276
1970-08-04,0.00211164,-0.000416885
1970-08-05,-0.000491145,-0.000222406
1970-08-06,-0.00169353,-0.00448775
1970-08-07,0.00303684,0.00289865
1970-08-10,-0.0139273,-0.0126969
1970-08-11,-0.00543423,-0.00731021
1970-08-12,-0.00450131,-0.00342031
1970-08-13,-0.00865917,-0.00694003
1970-08-14,0.00421399,0.000990452
1970-08-17,0.00173951,-0.00191281
1970-08-18,0.0107215,0.00679092
1970-08-19,0.00941068,0.00514586
1970-08-20,0.00756585,0.00166342
1970-08-21,0.0208789,0.017649
1970-08-24,0.0236698,0.0268125
1970-08-25,0.00394292,0.0105509
1970-08-26,0.00328109,0.0149071
1970-08-27,-0.000935981,0.00458996
1970-08-28,0.0100947,0.0158377
1970-08-31,-0.00326666,0.00402645
1970-09-01,-0.00603389,-0.00473386
1970-09-02,0.000110444,0.00184545
1970-09-03,0.0148417,0.0160701
1970-09-04,0.0107997,0.0168391
1970-09-08,0.00383858,0.00760862
1970-09-09,-0.00258627,0.000468079
1970-09-10,-0.00556641,-0.00158841
1970-09-11,0.00372291,0.0122954
1970-09-14,-0.00478502,-0.00232479
1970-09-15,-0.00955367,-0.0119103
1970-09-16,0.00596457,0.00835008
1970-09-17,0.0083805,0.0131324
1970-09-18,0.00458241,0.0103003
1970-09-21,-0.00800364,-0.00667989
1970-09-22,-0.00328068,-0.00419004
1970-09-23,0.0134674,0.0147991
1970-09-24,0.0146176,0.0248281
1970-09-25,0.00184995,0.00793199
1970-09-28,-0.000453058,0.00571336
1970-09-29,0.00600882,0.012766
1970-09-30,-0.000781166,0.0035419
1970-10-01,0.00138915,0.000404208
1970-10-02,0.0108703,0.0124867
1970-10-05,0.0146897,0.0125619
1970-10-06,0.0023389,-0.00223553
1970-10-07,-0.00010646,0.000951306
1970-10-08,-0.011245,-0.0118686
1970-10-09,-0.0093128,-0.00770322
1970-10-12,-0.00974083,-0.00889914
1970-10-13,-0.00214575,-0.0031121
1970-10-14,0.00153072,-0.000761015
1970-10-15,0.0042944,0.00181215
1970-10-16,-0.0056978,-0.0100672
1970-10-19,-0.0137157,-0.0172076
1970-10-20,0.00559415,-0.000309092
1970-10-21,-0.000530565,-0.00214581
1970-10-22,-0.00413043,-0.00606587
1970-10-23,0.00498184,0.00329157
1970-10-26,-0.00504049,-0.0041725
1970-10-27,-0.00273234,-0.00548368
1970-10-28,0.00305846,-0.00206875
1970-10-29,-0.00173511,-0.00475174
1970-10-30,-0.000602741,-0.00300113
1970-11-02,0.00359833,0.000414135
1970-11-03,0.00871902,0.00979057
1970-11-04,0.00221368,0.000247981
1970-11-05,-0.00164856,-0.00406522
1970-11-06,0.00109688,-0.00130552
1970-11-09,0.00517011,0.00313416
1970-11-10,0.00161687,0.000546196
1970-11-11,0.00307448,0.00360198
1970-11-12,-0.0110685,-0.0157657
1970-11-13,-0.00939511,-0.0113412
1970-11-16,-0.00138447,-0.00569749
1970-11-17,0.00082432,-0.00149409
1970-11-18,-0.00751897,-0.0131886
1970-11-19,0.00117986,-0.00328366
1970-11-20,0.00968298,0.00615656
1970-11-23,0.00637239,0.00316148
1970-11-24,0.00612728,0.0025906
1970-11-25,0.00469168,0.003508
1970-11-27,0.0100117,0.00833372
1970-11-30,0.0166982,0.021276
1970-12-01,0.00305882,0.00464239
1970-12-02,0.0121665,0.00947696
1970-12-03,0.00465876,0.00545885
1970-12-04,0.00592079,0.0050502
1970-12-07,0.00581759,0.00536085
1970-12-08,-0.00488659,-0.00660416
1970-12-09,0.000366115,-0.00186414
1970-12-10,0.00353434,0.0021386
1970-12-11,0.00388566,0.00515092
1970-12-14,-0.00573119,-0.00853433
1970-12-15,-0.00145705,-0.00390607
1970-12-16,0.00122723,0.000191724
1970-12-17,0.0032239,0.00371923
1970-12-18,0.00238063,0.00408576
1970-12-21,-0.00262489,-0.000852606
1970-12-22,0.00132496,0.00292268
1970-12-23,0.00168973,0.00643047
1970-12-24,0.00685419,0.0171409
1970-12-28,0.00549958,0.00785392
1970-12-29,0.011284,0.016436
1970-12-30,0.00189923,0.00441215
1970-12-31,-0.000804224,0.00421174
1971-01-04,-0.00941936,-0.000806327
1971-01-05,0.00824388,0.0147403
1971-01-06,0.00756874,0.0169157
1971-01-07,0.000708752,0.00490976
1971-01-08,-0.00108244,0.000701955
1971-01-11,-0.000888635,0.00263601
1971-01-12,0.00986074,0.0153931
1971-01-13,-0.000679262,0.0039144
1971-01-14,0.00310893,0.00484132
1971-01-15,0.00315205,0.00875958
1971-01-18,0.00357155,0.00825868
1971-01-19,0.00315063,0.00373628
1971-01-20,0.000952293,0.00428285
1971-01-21,0.004824,0.00779562
1971-01-22,0.00672497,0.00749156
1971-01-25,0.00476496,0.00917796
1971-01-26,0.0029279,0.00627677
1971-01-27,-0.00702246,-0.00686839
1971-01-28,0.00385335,0.00871595
1971-01-29,0.00674421,0.010034
1971-02-01,0.00679906,0.0150688
1971-02-02,0.000694418,0.00312992
1971-02-03,0.00309466,0.0101515
1971-02-04,0.00172677,0.0045243
1971-02-05,0.00456136,0.00746884
1971-02-08,0.00601649,0.0133014
1971-02-09,-0.000209449,9.65905e-05
1971-02-10,-0.000792316,-0.00207488
1971-02-11,0.0051581,0.00811663
1971-02-12,0.00596411,0.010157
1971-02-16,0.00255643,0.00579246
1971-02-17,-0.00444407,-0.00393313
1971-02-18,-0.00668756,-0.00798449
1971-02-19,-0.00906302,-0.0141601
1971-02-22,-0.0103906,-0.016747
1971-02-23,0.00532659,0.00825578
1971-02-24,0.00734336,0.0126112
1971-02-25,0.00164938,0.001634
1971-02-26,-0.00228617,-0.00502236
1971-03-01,0.00314234,0.00373705
1971-03-02,0.000543485,0.00296918
1971-03-03,0.000276851,0.00175731
1971-03-04,0.0105832,0.0124303
1971-03-05,0.0107266,0.0134828
1971-03-08,0.00485601,0.00971236
1971-03-09,0.00166426,0.00393125
1971-03-10,-0.00104663,-0.000331716
1971-03-11,-9.20116e-05,-0.00154302
1971-03-12,0.00169041,0.000362699
1971-03-15,0.0113707,0.0120739
1971-03-16,0.00479932,0.00322995
1971-03-17,0.000264467,-0.000448128
1971-03-18,0.00121553,0.00342304
1971-03-19,-0.00162882,-0.00241462
1971-03-22,-0.00379547,-0.00507184
1971-03-23,-0.00310938,-0.00251583
1971-03-24,-0.00572808,-0.00569027
1971-03-25,0.000277065,-0.000514374
1971-03-26,0.00392881,0.00569189
1971-03-29,0.000962395,0.000263843
1971-03-30,0.002185,0.000362248
1971-03-31,0.00124102,0.00333192
1971-04-01,0.000741118,0.000362203
1971-04-02,0.00213073,0.00324928
1971-04-05,0.0018977,0.00135927
1971-04-06,0.00598005,0.00405394
1971-04-07,0.00434493,0.004849
1971-04-08,0.00152604,0.00205842
1971-04-12,0.00685277,0.00351219
1971-04-13,0.000548929,0.000287277
1971-04-14,0.00364805,0.00425179
1971-04-15,0.00150333,0.00113569
1971-04-16,0.000113139,0.00148086
1971-04-19,0.00407675,0.00270918
1971-04-20,-0.00470488,-0.00739267
1971-04-21,-0.00243263,-0.00171755
1971-04-22,0.00257589,0.0027923
1971-04-23,0.00499111,0.00552609
1971-04-26,0.000124813,0.00274347
1971-04-27,0.00441968,0.00422586
1971-04-28,0.00328829,0.00361849
1971-04-29,-0.00233617,-0.00446872
1971-04-30,-0.0063777,-0.00577926
1971-05-03,-0.00566369,-0.00462248
1971-05-04,0.00578604,0.00677675
1971-05-05,-0.000204636,-0.000904019
1971-05-06,-0.00559488,-0.00923612
1971-05-07,-0.00312304,-0.00505862
1971-05-10,-0.00475549,-0.00585633
1971-05-11,0.00313325,0.00251894
1971-05-12,0.0027066,0.00104605
1971-05-13,-0.00170689,-0.00170805
1971-05-14,-0.00418207,-0.0028465
1971-05-17,-0.0151669,-0.0169102
1971-05-18,0.000830923,-0.00110403
1971-05-19,0.00242166,0.00199156
1971-05-20,0.00260782,0.00291761
1971-05-21,-0.00328304,-0.00331261
1971-05-24,-0.00801505,-0.00807862
1971-05-25,-0.00622193,-0.0076042
1971-05-26,0.00159311,0.000738606
1971-05-27,-0.000991189,-0.00140117
1971-05-28,0.002846,0.00355411
1971-06-01,0.00620295,0.00412646
1971-06-02,0.00837407,0.00832064
1971-06-03,0.00202598,0.00497216
1971-06-04,0.00267967,0.00217408
1971-06-07,-0.0012976,-0.000669055
1971-06-08,-0.00766318,-0.00796893
1971-06-09,-0.000439788,-0.00366929
1971-06-10,0.00296519,0.00129794
1971-06-11,0.00348844,0.000856403
1971-06-14,-0.00782984,-0.00835909
1971-06-15,0.000234924,-0.00352894
1971-06-16,0.00168369,-0.000310615
1971-06-17,-0.000197382,-0.00155098
1971-06-18,-0.0148339,-0.0165412
1971-06-21,-0.0117699,-0.0151184
1971-06-22,-0.00265382,-0.00494622
1971-06-23,0.00874684,0.00877218
1971-06-24,-0.00163907,0.00027863
1971-06-25,-0.001923,-0.000783735
1971-06-28,-0.00234651,-0.00245538
1971-06-29,0.0112326,0.0111332
1971-06-30,0.00934366,0.00976149
1971-07-01,0.00105492,0.00129813
1971-07-02,0.000653707,0.00141855
1971-07-06,0.000869851,0.00264658
1971-07-07,0.00373343,0.00560764
1971-07-08,0.00350869,0.00214832
1971-07-09,0.0034002,0.00387346
1971-07-12,0.0011728,8.44225e-05
1971-07-13,-0.012598,-0.0114642
1971-07-14,-0.00157971,-0.00117745
1971-07-15,0.000563472,0.00134554
1971-07-16,-0.00166687,-0.00139122
1971-07-19,-0.00209892,-0.00369223
1971-07-20,0.00386818,0.00199114
1971-07-21,-0.000478205,-0.0015497
1971-07-22,-0.00221371,-0.00359299
1971-07-23,-0.00143228,-0.00187714
1971-07-26,-0.00310146,-0.00451408
